,balance,assets,bankrupt,agent_id,step
104,18906.0,13988.16578424548,False,05T20@2,45.0
105,16498.0,15613.378046433498,False,05T20@2,50.0
106,14108.0,17208.507845121,False,05T20@2,55.0
107,11718.0,18774.47068066338,False,05T20@2,60.0
108,9628.0,20320.856759358212,False,05T20@2,65.0
109,7738.0,21854.306154339905,False,05T20@2,70.0
110,5848.0,23379.308918784638,False,05T20@2,75.0
111,4012.0,25504.51639003205,False,05T20@2,80.0
112,3594.0,25953.192314880933,False,05T20@2,85.0
113,4629.0,25280.131550408143,False,05T20@2,90.0
114,61886.0,0.0,False,06T26@3,0.0
115,61618.0,1484.1138678107395,False,06T26@3,5.0
116,62047.0,2167.026778804732,False,06T26@3,10.0
117,62225.0,3130.552274262234,False,06T26@3,15.0
118,62460.0,4034.330921162456,False,06T26@3,20.0
119,62722.0,4918.7402990141945,False,06T26@3,25.0
120,62919.0,5870.024849447693,False,06T26@3,30.0
121,63144.0,6793.756104901883,False,06T26@3,35.0
122,63332.0,7755.017576738925,False,06T26@3,40.0
123,64575.0,7661.50574676128,False,06T26@3,45.0
124,65680.0,7706.120486103553,False,06T26@3,50.0
125,66970.0,7474.0,False,06T26@3,55.0
126,68260.0,7103.999999999997,False,06T26@3,60.0
127,69905.0,5735.0,False,06T26@3,65.0
128,71755.0,3885.0,False,06T26@3,70.0
129,73827.0,1813.0,False,06T26@3,75.0
130,75606.0,0.0,False,06T26@3,80.0
131,73362.0,1754.3322914138514,False,06T26@3,85.0
132,71433.0,3591.7400259189412,False,06T26@3,90.0
133,61886.0,0.0,False,07T26@3,0.0
134,61618.0,1484.1138678107395,False,07T26@3,5.0
135,62038.0,2172.9126922708733,False,07T26@3,10.0
136,62328.0,3019.405493319636,False,07T26@3,15.0
137,62460.0,4034.330921162456,False,07T26@3,20.0
138,62722.0,4918.7402990141945,False,07T26@3,25.0
139,62910.0,5878.7223645029235,False,07T26@3,30.0
140,63144.0,6793.756104901883,False,07T26@3,35.0
141,63313.0,7774.221092086707,False,07T26@3,40.0
142,64510.0,7726.568965106438,False,07T26@3,45.0
143,65985.0,7401.160648138071,False,07T26@3,50.0
144,67275.0,7215.0,False,07T26@3,55.0
145,68565.0,6844.999999999999,False,07T26@3,60.0
146,69892.0,6438.0,False,07T26@3,65.0
147,71182.0,6068.0,False,07T26@3,70.0
148,72250.0,5920.0,False,07T26@3,75.0
149,73429.0,5661.0,False,07T26@3,80.0
150,74460.0,5550.000000000001,False,07T26@3,85.0
151,75939.0,4255.000000000001,False,07T26@3,90.0
152,,,,,
153,,,,,
154,,,,,
155,,,,,
156,,,,,
157,,,,,
158,,,,,
159,,,,,
160,,,,,
161,,,,,
162,,,,,
163,,,,,
164,,,,,
165,,,,,
166,,,,,
167,,,,,
168,,,,,
169,,,,,
170,,,,,
171,,,,,
172,,,,,
173,,,,,
174,,,,,
175,,,,,
176,,,,,
177,,,,,
178,,,,,
179,,,,,
180,,,,,
181,,,,,
182,,,,,
183,,,,,
184,,,,,
185,,,,,
186,,,,,
187,,,,,
188,,,,,
189,,,,,
