index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,trading_price_5,sold_quantity_5,unit_price_5,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
15,52,0,0,0,10.000000000000002,20,10.0,8.272220440470122,5,4.0,26.033340634636986,27,25.074074074074073,35.95212589976468,54,38.481481481481474,67.16493473683397,31,58.516129032258064,55.0,13,55.0,0.35,250094,0.0,0.0,31,0,0,3,0,0.0,34,37,49,301.0,125.0,22,30,49,5504,6.073457969352603,79.91473983041942
16,49,0,0,0,10.000000000000002,20,10.0,7.671527454332923,7,3.2857142857142856,26.21399519706512,23,27.608695652173914,34.654292468713244,28,21.464285714285715,66.96901870243487,38,66.15789473684211,55.00000000000001,15,55.0,0.35,246087,0.0,0.0,31,0,0,0,0,0.0,32,32,49,209.0,177.0,16,33,49,4798,5.710580844432116,85.62532067485155
17,49,0,0,0,10.000000000000002,20,10.0,7.671527454332923,0,,23.432036240686024,49,13.183673469387756,33.537937634696824,67,28.85074626865672,66.21064544192562,11,54.09090909090909,55.00000000000001,14,55.0,0.3,240095,0.0,0.0,33,0,0,3,0,0.0,28,31,52,221.0,164.0,17,32,52,4144,6.045864280313253,91.67118495516479
18,52,0,0,0,10.000000000000002,20,10.0,7.499476493345758,4,5.25,25.156269633356967,63,30.809523809523807,33.08851321856365,10,19.0,66.18925602193539,19,66.0,55.00000000000002,12,55.0,0.33,235434,0.0,0.0,29,0,0,4,0,0.0,34,38,46,243.0,148.0,21,31,46,4266,5.92704439163208,97.59822934679687
19,46,0,0,0,10.000000000000002,20,10.0,7.499476493345758,0,,25.64767939498495,29,29.75862068965517,33.94840563966139,26,43.57692307692307,64.72322123745717,51,59.88235294117647,55.00000000000002,20,55.0,0.3,231516,0.0,0.0,30,0,0,4,0,0.0,28,32,44,228.0,122.0,15,31,44,6350,0.8149139471352099,98.41314329393208
20,44,0,0,0,10.000000000000002,20,10.0,7.499476493345758,0,,25.62036882759017,43,25.465116279069772,35.101589954440996,38,43.76315789473684,64.1274323695377,60,62.16666666666666,55.00000000000002,20,55.0,0.3,224257,0.0,0.0,32,0,0,0,0,0.0,26,26,47,171.0,129.0,11,33,47,7788,7.202306643128395,105.61544993706049
21,47,0,0,0,10.000000000000002,20,10.0,7.0055244399111904,5,2.0,25.56524085526492,27,25.037037037037038,35.69093837413838,5,70.0,63.23275890789451,40,58.05,55.00000000000002,20,55.0,0.35,221219,0.0,0.0,29,0,0,1,0,0.0,28,29,46,168.0,132.0,13,34,46,4658,0.99013901501894,106.60558895207943
22,46,0,0,0,10.000000000000002,20,10.0,6.985847361786207,1,6.0,26.05430052572115,23,31.52173913043478,37.05359710255463,54,43.77777777777778,65.08470112527752,25,83.2,55.00000000000002,20,55.0,0.31,218033,0.0,0.0,28,0,0,0,0,0.0,29,29,51,195.0,144.0,13,33,51,6475,7.415122734382749,114.02071168646215
23,51,0,0,0,10.000000000000002,20,10.0,6.986979772653532,4,7.0,26.65042552250712,18,35.0,37.46817360786115,18,44.111111111111114,66.4458122127755,22,81.45454545454545,55.00000000000001,20,55.0,0.33,216530,0.0,0.0,28,0,0,1,0,0.0,32,33,54,274.0,162.0,17,34,54,4544,3.349204931408167,117.36991661787032
24,54,0,0,0,10.000000000000002,20,10.0,6.4882025885341195,5,2.0,27.442753759450213,37,32.648648648648646,37.2185697617777,45,35.68888888888889,66.19897149498318,19,63.10526315789475,55.0,20,55.0,0.35,212418,0.0,0.0,33,0,0,0,0,0.0,32,32,56,233.0,197.0,16,38,56,5323,8.277754472568631,125.64767109043896
25,56,0,0,0,10.000000000000002,20,10.0,5.939303880049982,5,1.0,27.16408455669486,32,24.96875,38.23924153638971,39,45.794871794871796,66.93009208332451,60,69.75,54.99999999999999,20,55.0,0.35,205870,0.0,0.0,28,0,0,0,0,0.0,35,35,57,289.0,204.0,19,37,57,8075,8.937448520213367,134.5851196106523
26,57,0,0,0,10.000000000000002,20,10.0,5.4123200984143125,9,2.7777777777777777,28.35504002351511,38,36.368421052631575,37.71604021159249,13,25.84615384615385,68.53665655831493,31,82.12903225806451,54.99999999999999,20,55.0,0.39,202465,0.0,0.0,31,0,0,0,0,0.0,40,40,54,343.0,174.0,23,34,54,5589,8.532185796648264,143.1173054073006
27,54,0,0,0,10.000000000000002,20,10.0,5.4123200984143125,0,,28.351820489150725,28,28.32142857142857,37.54284464451107,70,36.857142857142854,68.60641951460853,29,69.24137931034483,54.99999999999999,20,55.0,0.3,197587,0.0,0.0,32,0,0,1,0,0.0,37,38,47,303.0,173.0,21,33,47,6681,8.718406291678548,151.83571169897914
28,47,0,0,0,10.000000000000002,20,10.0,5.44649136778522,3,6.0,27.525670077029897,33,20.939393939393934,37.84737211992682,73,39.15068493150685,68.84353737799198,80,69.625,54.99999999999999,20,55.0,0.33,185192,0.0,0.0,38,0,0,1,0,0.0,31,32,47,227.0,135.0,17,30,47,10437,8.576568255200982,160.41227995418012
29,47,0,0,0,10.000000000000002,20,10.0,5.304176666622505,2,2.0,27.584084596956156,23,28.26086956521739,37.054493400233866,19,22.578947368421048,68.46018432826526,36,65.16666666666667,55.0,20,55.0,0.32,177892,0.0,0.0,27,0,0,0,2,16.33815789473684,30,30,51,197.0,156.0,14,33,51,4339,9.174471452832224,169.58675140701234
