,balance,assets,bankrupt,agent_id,step
0,18287.0,150.0,False,00T38@0,0.0
1,18039.0,896.9180929029037,False,00T38@0,5.0
2,18442.0,1369.6493851770003,False,00T38@0,10.0
3,19359.0,945.8740669886377,False,00T38@0,15.0
4,20386.0,447.9941015569649,False,00T38@0,20.0
5,20738.0,567.9608857235525,False,00T38@0,25.0
6,21464.0,514.9997142972375,False,00T38@0,30.0
7,22015.0,468.0762088591832,False,00T38@0,35.0
8,22846.0,104.4489463131724,False,00T38@0,40.0
9,23136.0,248.96155054646164,False,00T38@0,45.0
10,23614.0,316.01707545961364,False,00T38@0,50.0
11,24096.0,63.87823311986062,False,00T38@0,55.0
12,24348.0,150.58019904645332,False,00T38@0,60.0
13,24661.0,355.7242867139659,False,00T38@0,65.0
14,25381.0,0.0,False,00T38@0,70.0
15,25379.0,0.0,False,00T38@0,75.0
16,18287.0,100.0,False,01T23@0,0.0
17,17787.0,600.0,False,01T23@0,5.0
18,17247.0,1140.0000000000002,False,01T23@0,10.0
19,16797.0,1590.0000000000002,False,01T23@0,15.0
20,16237.0,2150.0,False,01T23@0,20.0
21,15807.0,2580.0000000000005,False,01T23@0,25.0
22,15277.0,3110.0000000000005,False,01T23@0,30.0
23,14827.0,3560.0,False,01T23@0,35.0
24,14237.0,4150.000000000002,False,01T23@0,40.0
25,13767.0,4620.000000000001,False,01T23@0,45.0
26,13287.0,5100.000000000001,False,01T23@0,50.0
27,12687.0,5700.0,False,01T23@0,55.0
28,12157.0,6230.0,False,01T23@0,60.0
29,11727.0,6660.000000000001,False,01T23@0,65.0
30,11237.0,7150.0,False,01T23@0,70.0
31,11057.0,7330.0,False,01T23@0,75.0
32,28238.0,0.0,False,02T35@1,0.0
33,27742.0,0.0,False,02T35@1,5.0
34,27279.0,131.57897275906456,False,02T35@1,10.0
35,26724.0,819.600346323053,False,02T35@1,15.0
36,26144.0,1535.9797767667367,False,02T35@1,20.0
37,25734.0,1991.8435428942096,False,02T35@1,25.0
38,25422.0,2461.3621559038666,False,02T35@1,30.0
39,24966.0,2982.6012032224457,False,02T35@1,35.0
40,24501.0,3509.484596122593,False,02T35@1,40.0
41,24120.0,3900.397625227899,False,02T35@1,45.0
42,23954.0,4284.2390564345915,False,02T35@1,50.0
43,23580.0,4599.232784629965,False,02T35@1,55.0
44,23388.0,4861.589283499778,False,02T35@1,60.0
45,23185.0,5186.994743422765,False,02T35@1,65.0
46,22731.0,5602.062409016254,False,02T35@1,70.0
47,22687.0,5604.304293206713,False,02T35@1,75.0
48,28238.0,0.0,False,03T23@1,0.0
49,26781.0,158.2796634534536,False,03T23@1,5.0
50,24385.0,811.4036653475647,False,03T23@1,10.0
51,23115.0,1531.3585418141254,False,03T23@1,15.0
52,21482.0,2261.3035602399177,False,03T23@1,20.0
53,20050.0,2676.5397607640944,False,03T23@1,25.0
54,18830.0,3519.3160650204413,False,03T23@1,30.0
55,17514.0,3969.800193021424,False,03T23@1,35.0
56,16129.0,4783.761741143296,False,03T23@1,40.0
57,14984.0,5165.95217383908,False,03T23@1,45.0
58,13754.0,6054.766421593783,False,03T23@1,50.0
59,12603.0,6238.774101373056,False,03T23@1,55.0
60,11736.0,6604.017301037309,False,03T23@1,60.0
61,10447.0,7274.9799155632845,False,03T23@1,65.0
62,9665.0,7533.076345457463,False,03T23@1,70.0
63,9616.0,7500.497475118758,False,03T23@1,75.0
64,31784.0,0.0,False,04T37@2,0.0
65,32067.0,147.44121955312812,False,04T37@2,5.0
66,33052.0,175.89818052341252,False,04T37@2,10.0
67,33577.0,81.29044149486117,False,04T37@2,15.0
68,34427.0,153.21301921198926,False,04T37@2,20.0
69,35028.0,326.20427668147397,False,04T37@2,25.0
70,36284.0,80.42377328362221,False,04T37@2,30.0
71,36506.0,305.0785950887191,False,04T37@2,35.0
72,37725.0,125.32968681218675,False,04T37@2,40.0
73,38332.0,218.83215313376246,False,04T37@2,45.0
74,39636.0,17.565620453952086,False,04T37@2,50.0
75,40295.0,265.5667991851477,False,04T37@2,55.0
76,41358.0,47.97062202891514,False,04T37@2,60.0
77,41574.0,604.4399684932919,False,04T37@2,65.0
78,42708.0,0.0,False,04T37@2,70.0
79,42693.0,61.01002227229021,False,04T37@2,75.0
80,31784.0,0.0,False,05T23@2,0.0
81,22824.0,1151.7695731517338,False,05T23@2,5.0
82,17095.0,1621.2052064040058,False,05T23@2,10.0
83,8144.0,1895.7973427698212,False,05T23@2,15.0
84,2179.0,1566.9079902891697,False,05T23@2,20.0
85,-484.0,1192.6524836961878,False,05T23@2,25.0
86,-4250.0,1108.076885900051,False,05T23@2,30.0
87,-10958.0,862.634965869658,False,05T23@2,35.0
88,-20336.0,828.0156163979725,False,05T23@2,40.0
89,-30170.222222222223,786.4678531333493,True,05T23@2,45.0
90,-30170.222222222223,675.8999372110687,True,05T23@2,50.0
91,-30170.222222222223,596.2203346107045,True,05T23@2,55.0
92,-30170.222222222223,573.2702458041615,True,05T23@2,60.0
93,-30170.222222222223,564.2901893045328,True,05T23@2,65.0
94,-30170.222222222223,563.7182275418712,True,05T23@2,70.0
95,-30170.222222222223,583.5054106110671,True,05T23@2,75.0
96,39336.0,0.0,False,06T22@3,0.0
97,38988.0,1533.665290932702,False,06T22@3,5.0
98,38488.0,2751.735936785317,False,06T22@3,10.0
99,37875.0,4336.260510751429,False,06T22@3,15.0
100,37169.0,6245.22783620981,False,06T22@3,20.0
101,37694.0,6818.6589794561205,False,06T22@3,25.0
102,37704.0,8150.857911121189,False,06T22@3,30.0
