index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
10,20,0,0,0,10.000000000000002,20,10.0,8.44962400029618,10,3.8,28.11279467035077,4,44.0,27.06153322161977,11,38.27272727272727,52.0,16,52.0,0.2,299367,0.0,0.0,30,0,0,4,0,0.0,29,33,15,194.0,27.0,13,7,15,1667,0.4352104123681784,6.0108800400048485
11,15,0,0,0,10.000000000000002,20,10.0,7.567637034607934,10,2.9,29.111290044976066,5,40.6,28.472860463371177,16,38.25,51.99999999999999,17,52.0,0.225,298212,0.0,0.0,25,0,0,2,0,0.0,30,32,17,155.0,20.0,12,3,17,1928,0.3333069514483213,6.344186991453171
12,17,0,0,0,10.000000000000002,20,10.0,6.958998624158162,13,4.307692307692308,26.91542159876344,5,2.2,30.661028770504426,23,41.52173913043479,52.0,15,52.0,0.2625,296452,0.0,0.0,28,0,0,7,0,0.0,27,34,11,202.0,6.0,15,2,11,2002,0.30795967020094395,6.652146661654115
13,11,0,0,0,10.000000000000002,20,10.0,7.034888691435606,7,7.7142857142857135,26.183465522947273,2,6.0,32.21845964840406,8,56.25,52.0,15,52.0,0.15000000000000002,295880,0.0,0.0,24,0,0,2,0,0.0,26,28,12,115.0,9.0,8,3,12,1496,0.2599299568682909,6.9120766185224065
14,12,0,0,0,10.000000000000002,20,10.0,6.595160543695258,6,2.0,28.116374775231233,5,48.0,32.684537602993004,67,33.50746268656716,52.0,16,52.0,0.25,291273,0.0,0.0,29,0,0,2,0,0.0,27,29,15,114.0,9.0,9,3,15,3529,0.2873931713402271,7.199469789862633
15,15,0,0,0,10.000000000000002,20,10.0,6.5655959438111005,5,6.2,27.105999091350714,3,10.0,31.85915259167325,38,28.23684210526316,52.00000000000001,16,52.0,0.2125,288674,0.0,0.0,30,0,0,7,0,0.0,26,33,13,185.0,3.0,14,1,13,2166,0.36665209010243416,7.566121879965067
16,13,0,0,0,10.000000000000002,20,10.0,6.971298811222899,14,8.714285714285714,26.869754446642148,12,25.91666666666667,32.37966254762282,16,38.375,52.00000000000002,15,52.0,0.25,287275,0.0,0.0,30,0,0,2,0,0.0,27,29,14,142.0,9.0,10,3,14,2027,0.3783867992460728,7.94450867921114
17,14,0,0,0,10.000000000000002,20,10.0,6.9295119226242265,3,6.0,25.69129146871164,3,4.333333333333333,33.72813263360716,15,49.93333333333333,52.00000000000001,16,52.0,0.2125,286700,0.0,0.0,26,0,0,4,0,0.0,23,27,16,120.0,36.0,9,5,16,1812,0.3969746176153421,8.341483296826484
18,16,0,0,0,10.000000000000002,20,10.0,6.954202660739285,12,7.083333333333332,25.69129146871164,0,,34.39119200726884,14,42.714285714285715,52.00000000000001,17,52.0,0.2375,285721,0.0,0.0,26,0,0,7,0,0.0,24,31,12,179.0,9.0,13,3,12,1767,0.3525548949837685,8.69403819181025
19,12,0,0,0,10.000000000000002,20,10.0,6.480874833805058,8,2.5,29.134567602753894,9,48.88888888888889,35.87634177522507,13,55.384615384615394,52.00000000000002,18,52.0,0.2625,284894,0.0,0.0,26,0,0,5,0,0.0,24,29,11,122.0,9.0,9,3,11,2316,1.1194521617144346,9.813490353524683
20,11,0,0,0,10.000000000000002,20,10.0,5.803970837156523,16,2.9375,28.669865489954663,8,25.5,34.22340660726244,33,25.939393939393934,52.00000000000002,13,52.0,0.2875,282254,0.0,0.0,29,0,0,5,0,0.0,21,26,11,99.0,12.0,7,4,11,1983,0.25831786915659904,10.071808222681282
