index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,trading_price_5,sold_quantity_5,unit_price_5,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,15.0,0,,25.0,0,,36.0,0,,49.0,0,,65.0,0,,0.075,22005,0.0,0.0,8,0,0,3,0,0.0,23,26,177,0.0,0.0,0,0,177,200,1.8661384005099533,1.8661384005099533
1,177,0,0,0,10.0,20,10.0,15.0,0,,23.8,5,13.0,33.283018867924525,8,18.0,46.95918367346939,4,24.0,65.0,0,,0.20833333333333331,21067,0.0,0.0,19,0,0,37,0,0.0,17,54,93,972.0,789.0,54,123,93,505,3.089682647958398,4.955821048468351
2,93,0,0,0,10.0,12,10.0,16.56896551724138,13,22.0,23.56521739130435,1,13.0,33.283018867924525,0,,46.95918367346939,0,,65.0,0,,0.16666666666666666,20917,0.0,0.0,6,0,0,3,0,0.0,0,3,20,39.0,282.0,3,90,20,419,0.21957741491496566,5.175398463383316
3,20,0,0,0,10.0,0,,16.56896551724138,0,,23.316037735849058,1,13.0,33.283018867924525,0,,47.536585365853654,1,73.0,65.0,0,,0.10833333333333334,20859,0.0,0.0,2,0,0,0,0,0.0,9,9,17,0.0,60.0,0,20,17,86,0.08198392391204834,5.257382387295365
4,17,0,0,0,10.0,0,,16.56896551724138,0,,23.052604698672123,1,13.0,33.283018867924525,0,,47.536585365853654,0,,65.0,0,,0.0,20859,0.0,0.0,1,0,0,1,0,0.0,9,10,15,18.0,48.0,1,16,15,13,0.07922024093568325,5.336602628231049
5,15,0,0,0,10.0,0,,16.56896551724138,0,,22.775245557885448,1,13.0,35.15370018975332,5,53.0,43.279501877841476,10,26.0,65.0,20,65.0,0.09166666666666667,20210,0.0,0.0,13,0,0,6,0,0.0,4,10,13,0.0,49.0,0,15,13,1838,0.06062907539308071,5.397231703624129
6,13,0,0,0,10.0,0,,16.56896551724138,0,,22.775245557885448,0,,35.15370018975332,0,,43.279501877841476,0,,65.0,20,65.0,0.03333333333333333,20688,0.0,0.0,9,0,0,0,0,0.0,0,0,3,0.0,43.0,0,13,3,1300,0.0359029658138752,5.4331346694380045
7,3,0,0,0,10.0,0,,16.56896551724138,0,,22.775245557885448,0,,35.15370018975332,0,,43.279501877841476,0,,65.0,5,65.0,0.0,20611,0.0,0.0,4,0,0,0,0,0.0,0,0,0,0.0,9.0,0,3,0,325,0.008013110607862474,5.441147780045867
